DATE,DI1F17,DI1F18,DI1F19,DI1F20,DI1F21,DI1F22,DI1F23,DI1F24,DI1F25,DI1F26,DI1F27,DI1F30,DI1J17,DI1J18,DI1J19,DI1J20,DI1J21,DI1K16,DI1M16,DI1N16,DI1N17,DI1N18,DI1N19,DI1N20,DI1N21,DI1N22,DI1N23,DI1N24,DI1Q16,DI1U16,DI1V16,DI1V17,DI1V18,DI1V19,DI1V20,DI1V21,DI1X16
2016-05-23 13:45:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,218.0,465.0,715.0,969.0,1219.0,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,,343.0,592.0,843.0,1095.0,1346.0,113.0
2016-05-23 13:55:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,,465.0,715.0,969.0,,,,,279.0,528.0,,1030.0,,,,,,,,,592.0,843.0,1095.0,1346.0,113.0
2016-05-23 14:00:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,218.0,465.0,715.0,,,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,,343.0,592.0,843.0,1095.0,1346.0,
2016-05-23 14:05:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,,,715.0,969.0,,,,,279.0,528.0,777.0,1030.0,,,,,,,,,,843.0,1095.0,1346.0,113.0
2016-05-23 14:10:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,,,,,,715.0,,,,,,,528.0,777.0,,,,,,,,,,,843.0,1095.0,,
2016-05-23 14:15:00,,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,,465.0,715.0,,,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,,343.0,592.0,843.0,1095.0,1346.0,
2016-05-23 14:20:00,155.0,404.0,654.0,,1158.0,1409.0,1660.0,,2163.0,,,,218.0,465.0,,,,,,,279.0,,777.0,,,,,,,,,343.0,592.0,,,,113.0
2016-05-23 14:25:00,,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,,465.0,715.0,969.0,,,,,279.0,528.0,777.0,1030.0,,,,,,,,343.0,592.0,843.0,,,
2016-05-23 14:30:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,,465.0,715.0,969.0,1219.0,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,,343.0,592.0,843.0,1095.0,1346.0,
2016-05-23 14:35:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,,465.0,715.0,969.0,1219.0,,,28.0,279.0,528.0,777.0,1030.0,1281.0,,,,,,,,592.0,843.0,1095.0,1346.0,
2016-05-23 14:40:00,155.0,404.0,654.0,907.0,1158.0,,1660.0,,2163.0,,,,,,715.0,969.0,,,,,279.0,528.0,777.0,1030.0,,,,,,,93.0,343.0,592.0,843.0,,,
2016-05-23 14:45:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,218.0,465.0,715.0,969.0,1219.0,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,,343.0,592.0,843.0,1095.0,1346.0,
2016-05-23 14:50:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,218.0,465.0,715.0,969.0,1219.0,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,93.0,343.0,592.0,843.0,1095.0,1346.0,113.0
2016-05-23 14:55:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,,465.0,715.0,969.0,1219.0,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,93.0,,592.0,843.0,1095.0,1346.0,113.0
2016-05-23 15:00:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,218.0,465.0,715.0,969.0,1219.0,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,93.0,343.0,592.0,843.0,1095.0,1346.0,
2016-05-23 15:05:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,,465.0,715.0,969.0,1219.0,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,,,592.0,843.0,1095.0,1346.0,
2016-05-23 15:10:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,,2163.0,2416.0,2666.0,,218.0,465.0,715.0,969.0,,,,,279.0,528.0,777.0,1030.0,,,,,,,,343.0,592.0,843.0,1095.0,,
2016-05-23 15:15:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,,2666.0,,,,715.0,969.0,,,,,279.0,,777.0,1030.0,,,,,,,,,,843.0,,,
2016-05-23 15:20:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,218.0,465.0,715.0,969.0,,,,,279.0,528.0,777.0,1030.0,1281.0,,,,,,,343.0,592.0,843.0,1095.0,1346.0,
2016-05-23 15:25:00,155.0,404.0,654.0,907.0,1158.0,,1660.0,,2163.0,,2666.0,,218.0,465.0,715.0,969.0,,,,28.0,279.0,528.0,777.0,1030.0,,,,,,,,343.0,592.0,843.0,1095.0,,
2016-05-23 15:30:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,,2163.0,,,,,,715.0,969.0,,,,,,,777.0,1030.0,1281.0,,,,,,,,,843.0,1095.0,1346.0,
2016-05-23 15:35:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,2416.0,2666.0,,218.0,465.0,715.0,969.0,1219.0,,,,279.0,528.0,777.0,1030.0,1281.0,,,,49.0,72.0,93.0,343.0,592.0,843.0,1095.0,1346.0,113.0
2016-05-23 15:40:00,155.0,404.0,654.0,907.0,1158.0,1409.0,1660.0,1909.0,2163.0,,,,,,715.0,969.0,,,,,279.0,528.0,777.0,1030.0,,,,,,,,343.0,,843.0,1095.0,,
2016-05-24 09:20:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,,1094.0,1345.0,112.0
2016-05-24 09:25:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,48.0,71.0,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 09:30:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,71.0,92.0,,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 09:35:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,,,,591.0,842.0,1094.0,1345.0,
2016-05-24 09:40:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,71.0,92.0,,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 09:45:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 09:50:00,154.0,403.0,653.0,906.0,1157.0,,1659.0,,2162.0,,2665.0,,217.0,464.0,,,,,,,278.0,527.0,,,,,,,,,,,591.0,842.0,,,
2016-05-24 09:55:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,,,217.0,,714.0,968.0,,,,,278.0,527.0,776.0,1029.0,,,,,,,,,591.0,,1094.0,,112.0
2016-05-24 10:00:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,,,,,,,776.0,1029.0,,,,,,,,,,842.0,1094.0,1345.0,
2016-05-24 10:05:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 10:10:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 10:15:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 10:20:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 10:25:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 10:30:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,,,,,278.0,527.0,776.0,1029.0,,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 10:35:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 10:40:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,48.0,71.0,92.0,,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 10:45:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,48.0,71.0,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 10:50:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,,714.0,968.0,,,,,278.0,,776.0,1029.0,1280.0,,,,48.0,71.0,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 10:55:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,48.0,,92.0,,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:00:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:05:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:10:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:15:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:20:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:25:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,48.0,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:30:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:35:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:40:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 11:45:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 11:50:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 11:55:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,,,,1218.0,,,,278.0,,776.0,,,,,,,71.0,,342.0,591.0,,1094.0,1345.0,112.0
2016-05-24 12:00:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,48.0,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 12:05:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 12:10:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 12:15:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 12:20:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 12:25:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 12:30:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,71.0,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 12:35:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 12:40:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 12:45:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,,,,,464.0,714.0,968.0,,,,,278.0,527.0,776.0,1029.0,,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 12:50:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,,2162.0,,,,,464.0,714.0,968.0,,,,,,527.0,776.0,,,,,,,,,,591.0,842.0,,,
2016-05-24 12:55:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 13:00:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 13:05:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,,,,,,278.0,527.0,776.0,,,,,,48.0,,,342.0,591.0,842.0,,,
2016-05-24 13:10:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,,714.0,968.0,1218.0,,,,,527.0,776.0,1029.0,1280.0,,,,,,,,,842.0,1094.0,1345.0,
2016-05-24 13:15:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 13:25:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,,2162.0,2415.0,2665.0,,217.0,,714.0,,,,,,278.0,,,1029.0,,,,,,,92.0,,591.0,842.0,,,112.0
2016-05-24 13:30:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,,,,,,,,,591.0,842.0,1094.0,1345.0,
2016-05-24 13:35:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 13:40:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,,591.0,842.0,1094.0,1345.0,
2016-05-24 13:45:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,,714.0,968.0,,,,,278.0,527.0,776.0,1029.0,,,,,,,,,,842.0,1094.0,,
2016-05-24 13:50:00,154.0,403.0,653.0,906.0,1157.0,,1659.0,,2162.0,,2665.0,,,464.0,,,,,,,278.0,527.0,776.0,,,,,,,,,,,842.0,,,
2016-05-24 13:55:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,,,,,278.0,527.0,776.0,1029.0,,,,,,,,342.0,591.0,842.0,1094.0,,
2016-05-24 14:00:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,,968.0,,,,,,,,1029.0,,,,,,,,342.0,591.0,842.0,1094.0,,
2016-05-24 14:05:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,,714.0,968.0,1218.0,,,,,527.0,,1029.0,1280.0,,,,,,,342.0,,,1094.0,1345.0,
2016-05-24 14:10:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 14:15:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,71.0,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 14:25:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 14:30:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 14:35:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,,591.0,842.0,1094.0,1345.0,
2016-05-24 14:40:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 14:45:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 14:50:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 14:55:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,,591.0,842.0,1094.0,1345.0,
2016-05-24 15:00:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,
2016-05-24 15:05:00,,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,,842.0,1094.0,1345.0,
2016-05-24 15:10:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 15:15:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,27.0,278.0,527.0,776.0,1029.0,1280.0,,,,,71.0,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 15:20:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,71.0,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 15:25:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,71.0,92.0,342.0,591.0,842.0,1094.0,1345.0,112.0
2016-05-24 15:30:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,,2665.0,,217.0,464.0,714.0,,,,,,278.0,527.0,776.0,,,,,,,,,342.0,591.0,842.0,,,
2016-05-24 15:35:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,,,,,,,,278.0,,,,,,,,,,92.0,342.0,,,,,112.0
2016-05-24 15:40:00,154.0,403.0,653.0,906.0,1157.0,1408.0,1659.0,1908.0,2162.0,2415.0,2665.0,,217.0,464.0,714.0,968.0,1218.0,,,,278.0,527.0,776.0,1029.0,1280.0,,,,,,92.0,342.0,591.0,842.0,1094.0,1345.0,
2016-05-25 09:20:00,153.0,402.0,652.0,905.0,1156.0,1407.0,1658.0,1907.0,2161.0,2414.0,2664.0,,216.0,463.0,713.0,,1217.0,,,,277.0,526.0,775.0,1028.0,,,,,,,91.0,341.0,590.0,841.0,,1344.0,
2016-05-25 09:25:00,153.0,402.0,652.0,905.0,1156.0,1407.0,1658.0,1907.0,,,,,216.0,463.0,713.0,967.0,,,4.0,,277.0,526.0,,,,,,,,,91.0,341.0,590.0,841.0,1093.0,,
2016-05-25 09:30:00,153.0,402.0,652.0,905.0,1156.0,1407.0,1658.0,1907.0,2161.0,2414.0,2664.0,,216.0,463.0,713.0,967.0,1217.0,,,,277.0,526.0,775.0,1028.0,1279.0,,,,,,91.0,341.0,590.0,841.0,1093.0,1344.0,
2016-05-25 09:35:00,153.0,402.0,652.0,905.0,1156.0,1407.0,1658.0,1907.0,2161.0,2414.0,2664.0,,216.0,463.0,713.0,967.0,1217.0,,,,277.0,526.0,775.0,1028.0,1279.0,,,,,,91.0,341.0,590.0,841.0,1093.0,1344.0,
